time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
75363.27,42.478455,-71.240907,8650,331.4,105.0,,8075.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:03.270,a11f59
75371.39,42.475204,-71.224553,8475,329.2,105.0,,7925.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:11.390,a11f59
75379.58,42.471934,-71.208269,8300,328.5,105.2,,7725.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:19.580,a11f59
75387.03,42.468955,-71.193514,8125,326.5,105.3,"{'type': 'adsb_icao', 'flight': 'UAL2647 ', 'alt_geom': 7575, 'track': 105.27, 'baro_rate': -1344, 'geom_rate': -1344, 'squawk': '5757', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 6016, 'nav_heading': 111.8, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",7575.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:27.030,a11f59
75394.73,42.466003,-71.17836,7950,324.0,104.3,,7400.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:34.730,a11f59
75402.81,42.463415,-71.162918,7800,320.1,102.1,,7250.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:42.810,a11f59
75411.53,42.460922,-71.145713,7625,318.1,100.3,,7075.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:56:51.530,a11f59
75420.05,42.4589,-71.128874,7450,316.5,98.5,"{'type': 'adsb_icao', 'flight': 'UAL2647 ', 'alt_geom': 6900, 'track': 98.54, 'baro_rate': -960, 'squawk': '5757', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 6016, 'nav_heading': 111.8, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",6900.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:00.050,a11f59
75425.01,42.457901,-71.119308,7425,314.9,97.8,,6875.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:05.010,a11f59
75431.29,42.456802,-71.107323,7350,310.2,96.8,,6825.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:11.290,a11f59
75436.63,42.455887,-71.096899,7275,306.1,96.8,,6750.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:16.630,a11f59
75439.28,42.455429,-71.09203,7250,302.3,97.0,"{'type': 'adsb_icao', 'flight': 'UAL2647 ', 'alt_geom': 6725, 'track': 97.03, 'baro_rate': -640, 'squawk': '5757', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 6016, 'nav_heading': 111.8, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",6725.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:19.280,a11f59
75441.36,42.455109,-71.088347,7225,299.2,96.9,,6700.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:21.360,a11f59
75443.68,42.454742,-71.084102,7200,296.2,97.0,,6675.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:23.680,a11f59
75447.27,42.454102,-71.077486,7175,291.2,97.1,,6650.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:27.270,a11f59
75449.95,42.453686,-71.072856,7150,286.3,97.2,"{'type': 'adsb_icao', 'flight': 'UAL2647 ', 'alt_geom': 6625, 'track': 97.22, 'baro_rate': -384, 'squawk': '5757', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 6016, 'nav_heading': 111.8, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",6625.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:29.950,a11f59
75452.88,42.453232,-71.067623,7150,282.2,97.1,,6625.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:32.880,a11f59
75455.44,42.45282,-71.063316,7125,278.1,97.0,,6600.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:35.440,a11f59
75460.98,42.45201,-71.053949,7125,273.9,96.7,,6600.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:40.980,a11f59
75467.14,42.451035,-71.043341,7075,269.2,97.3,"{'type': 'adsb_icao', 'flight': 'UAL2647 ', 'alt_geom': 6550, 'track': 97.26, 'baro_rate': -512, 'squawk': '5757', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 6016, 'nav_heading': 111.8, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",6550.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:47.140,a11f59
75477.2,42.449449,-71.026739,7000,268.0,97.1,,6475.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:57:57.200,a11f59
75493.38,42.44664,-70.999707,6875,270.9,99.8,,6375.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:58:13.380,a11f59
31908.1,37.621738,-122.386889,ground,0.0,278.4,,,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 08:51:48.100,a11f59
73031.69,42.738958,-78.551927,37000,530.2,88.3,,36125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 20:17:11.690,a11f59
31856.49,37.621731,-122.386804,ground,0.5,275.6,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'track': 275.62, 'true_heading': 275.62, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 08:50:56.490,a11f59
12607.73,47.05426,-82.50602,34000,412.8,286.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:30:07.730,a11f59
12625.92,47.064285,-82.554222,34000,410.6,286.9,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.85, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:30:25.920,a11f59
12645.74,47.075345,-82.607539,34000,409.7,286.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:30:45.740,a11f59
12665.12,47.085913,-82.658738,34000,409.4,286.8,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:31:05.120,a11f59
12685.0,47.096741,-82.711395,34000,408.4,286.8,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:31:25.000,a11f59
12703.84,47.106861,-82.760573,34000,408.1,286.7,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.66, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:31:43.840,a11f59
12723.56,47.117615,-82.813225,34000,408.1,286.7,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:32:03.560,a11f59
12742.29,47.127731,-82.862595,34000,407.2,286.7,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:32:22.290,a11f59
12761.99,47.138306,-82.914574,34000,406.9,286.6,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:32:41.990,a11f59
12781.5,47.148758,-82.966003,34000,406.9,286.6,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.56, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:33:01.500,a11f59
12800.08,47.158722,-83.015099,34000,406.9,286.6,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:33:20.080,a11f59
12588.06,47.04332,-82.453491,34000,412.8,286.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:29:48.060,a11f59
12841.88,47.181019,-83.125305,34000,406.9,286.6,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:34:01.880,a11f59
12871.33,47.196671,-83.203171,34000,405.6,286.5,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.47, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:34:31.330,a11f59
12890.84,47.206948,-83.254324,34000,405.4,286.3,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:34:50.840,a11f59
12910.72,47.217499,-83.307404,34000,406.3,286.3,,32100.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:35:10.720,a11f59
12930.1,47.227711,-83.358624,34000,405.4,286.3,,32100.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:35:30.100,a11f59
12949.92,47.237961,-83.410263,34000,404.1,286.2,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.24, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 295.31, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:35:49.920,a11f59
12969.66,47.248306,-83.462448,34000,405.1,286.2,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:36:09.660,a11f59
12982.68,47.255173,-83.497261,34000,405.1,286.2,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:36:22.680,a11f59
13082.69,47.307082,-83.761385,34000,,,,,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:38:02.690,a11f59
13102.45,47.317324,-83.814134,34000,405.8,286.0,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 286.02, 'baro_rate': 0, 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 295.31, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:38:22.450,a11f59
13121.29,47.327042,-83.864204,34000,405.5,285.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:38:41.290,a11f59
13139.76,47.336472,-83.912956,34000,405.5,285.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:38:59.760,a11f59
12852.0,47.186419,-83.152208,34000,406.6,286.4,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:34:12.000,a11f59
12568.07,47.032331,-82.4007,34000,412.2,287.1,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:29:28.070,a11f59
12548.36,47.021298,-82.347952,34000,413.1,287.0,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 287.03, 'baro_rate': -64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:29:08.360,a11f59
12528.48,47.010086,-82.294533,34000,413.1,287.0,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:28:48.480,a11f59
12040.84,46.729477,-81.000255,34000,411.4,288.1,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:20:40.840,a11f59
12060.65,46.741193,-81.052597,34000,411.1,288.0,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:21:00.650,a11f59
12080.44,46.752738,-81.104439,34000,412.1,288.0,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 287.95, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:21:20.440,a11f59
12100.03,46.764144,-81.1558,34000,412.1,288.0,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:21:40.030,a11f59
12119.81,46.775828,-81.208328,34000,413.0,287.9,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:21:59.810,a11f59
12139.8,46.787384,-81.260644,34000,413.7,287.7,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:22:19.800,a11f59
12159.7,46.799104,-81.313934,34000,413.7,287.7,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 287.73, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:22:39.700,a11f59
12179.35,46.810463,-81.365639,34000,413.7,287.7,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:22:59.350,a11f59
12199.34,46.822101,-81.418648,34000,414.6,287.7,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:23:19.340,a11f59
12219.22,46.833739,-81.471794,34000,414.6,287.7,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:23:39.220,a11f59
12238.94,46.845191,-81.524117,34000,413.7,287.7,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 287.73, 'baro_rate': 64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:23:58.940,a11f59
12258.54,46.856503,-81.57589,34000,414.3,287.6,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:24:18.540,a11f59
12278.51,46.868048,-81.629052,34000,414.3,287.6,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:24:38.510,a11f59
12298.47,46.879532,-81.682182,34000,413.4,287.6,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:24:58.470,a11f59
12318.06,46.890719,-81.733704,34000,414.0,287.4,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 287.43, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:25:18.060,a11f59
12337.56,46.901917,-81.785866,34000,414.0,287.4,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:25:37.560,a11f59
12357.33,46.913297,-81.838848,34000,413.1,287.5,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:25:57.330,a11f59
12377.04,46.924563,-81.891174,34000,412.8,287.3,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:26:17.040,a11f59
12396.9,46.935791,-81.943863,34000,413.7,287.3,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 287.3, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:26:36.900,a11f59
12416.86,46.947094,-81.996883,34000,413.4,287.2,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:26:56.860,a11f59
12436.51,46.958267,-82.049263,34000,412.5,287.2,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:27:16.510,a11f59
12456.23,46.969391,-82.101654,34000,413.4,287.2,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:27:36.230,a11f59
12472.61,46.978656,-82.14548,34000,414.7,287.3,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 287.26, 'baro_rate': -64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 296.02, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:27:52.610,a11f59
12492.32,46.989853,-82.198471,34000,414.4,287.1,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:28:12.320,a11f59
12508.52,46.998953,-82.241751,34000,413.4,287.2,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:28:28.520,a11f59
13159.53,47.346634,-83.965485,34000,405.5,285.9,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:39:19.530,a11f59
13178.43,47.356242,-84.015409,34000,405.5,285.9,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32125, 'track': 285.89, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 295.31, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:39:38.430,a11f59
13197.6,47.366043,-84.066284,34000,405.2,285.8,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:39:57.600,a11f59
13213.86,47.374283,-84.109337,34000,405.2,285.8,,32125.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:40:13.860,a11f59
13789.36,47.658133,-85.654837,34000,410.1,284.5,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 284.54, 'baro_rate': -64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 293.2, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:49:49.360,a11f59
13809.36,47.667664,-85.709358,34000,410.1,284.5,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:50:09.360,a11f59
13829.26,47.677185,-85.763603,34000,410.1,284.5,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:50:29.260,a11f59
13848.57,47.686297,-85.815758,34000,409.9,284.4,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:50:48.570,a11f59
13868.51,47.6957,-85.869845,34000,409.9,284.4,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 284.41, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 293.2, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:51:08.510,a11f59
13888.12,47.704964,-85.923086,34000,409.9,284.4,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:51:28.120,a11f59
13907.97,47.714264,-85.976944,34000,409.9,284.4,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:51:47.970,a11f59
13927.33,47.723399,-86.029992,34000,409.6,284.3,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:52:07.330,a11f59
13946.87,47.732574,-86.083237,34000,409.6,284.3,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 284.27, 'baro_rate': 0, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 293.2, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:52:26.870,a11f59
13966.76,47.741776,-86.136726,34000,408.7,284.3,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:52:46.760,a11f59
13986.46,47.750958,-86.190561,34000,409.4,284.1,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:53:06.460,a11f59
14006.41,47.760222,-86.244929,34000,409.4,284.1,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:53:26.410,a11f59
14025.85,47.769196,-86.297882,34000,407.2,284.1,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 284.07, 'baro_rate': 64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 293.2, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:53:45.850,a11f59
14045.54,47.778168,-86.350685,34000,407.2,284.1,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:54:05.540,a11f59
14065.46,47.787362,-86.405147,34000,407.2,284.1,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:54:25.460,a11f59
14085.33,47.796341,-86.458557,34000,408.2,284.0,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:54:45.330,a11f59
14105.19,47.805424,-86.512756,34000,407.9,283.9,"{'type': 'adsb_icao', 'flight': 'UAL2400 ', 'alt_geom': 32150, 'track': 283.9, 'baro_rate': -64, 'squawk': '3442', 'emergency': 'none', 'category': 'A4', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 293.2, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 9, 'nac_v': 1, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:55:05.190,a11f59
14125.08,47.814455,-86.566843,34000,407.9,283.9,,32150.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:55:25.080,a11f59
14145.07,47.823532,-86.620811,34000,407.9,283.9,,32175.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:55:45.070,a11f59
14164.7,47.832378,-86.6741,34000,408.9,283.9,,32175.0,N17104,B752,BOEING 757-200,2025-02-07,2025-02-07 03:56:04.700,a11f59
