time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
17382.61,50.913391,-100.819677,38000,389.0,289.4,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:49:42.610,c060ba
17402.55,50.925339,-100.873273,38000,389.0,289.4,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:50:02.550,c060ba
17422.12,50.936853,-100.925293,38000,389.0,289.4,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:50:22.120,c060ba
17461.55,50.960362,-101.031494,38000,388.7,289.2,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:51:01.550,c060ba
17046.94,50.709366,-99.923401,38000,390.7,290.1,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36375, 'ias': 251, 'tas': 462, 'mach': 0.792, 'wd': 273, 'ws': 74, 'track': 290.06, 'track_rate': 0.0, 'roll': 0.0, 'mag_heading': 282.48, 'true_heading': 287.41, 'baro_rate': -64, 'geom_rate': -32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:44:06.940,c060ba
17914.82,51.223938,-102.262598,38000,395.0,288.3,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 268, 'ws': 69, 'track': 288.3, 'track_rate': 0.0, 'roll': 0.0, 'mag_heading': 278.61, 'true_heading': 285.35, 'baro_rate': 0, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:58:34.820,c060ba
17954.1,51.246426,-102.371445,38000,396.9,288.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:59:14.100,c060ba
18415.85,51.54031,-103.652725,38000,401.7,289.8,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:06:55.850,c060ba
18435.83,51.552833,-103.708649,38000,400.8,289.8,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:07:15.830,c060ba
18455.8,51.565309,-103.76442,38000,399.5,289.8,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36325, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 272, 'ws': 62, 'track': 289.75, 'track_rate': 0.0, 'roll': 0.18, 'mag_heading': 279.49, 'true_heading': 287.32, 'baro_rate': -64, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:07:35.800,c060ba
18475.7,51.577652,-103.819613,38000,398.2,289.7,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:07:55.700,c060ba
18495.24,51.589783,-103.874174,38000,398.2,289.7,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:08:15.240,c060ba
18514.86,51.601868,-103.92866,38000,399.2,289.6,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:08:34.860,c060ba
18534.82,51.614095,-103.983917,38000,400.1,289.6,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36300, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 269, 'ws': 63, 'track': 289.57, 'track_rate': 0.0, 'roll': -0.18, 'mag_heading': 278.79, 'true_heading': 286.78, 'baro_rate': 64, 'geom_rate': -32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:08:54.820,c060ba
18554.52,51.626312,-104.039265,38000,400.1,289.6,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:09:14.520,c060ba
18574.3,51.638535,-104.094696,38000,399.8,289.4,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:09:34.300,c060ba
18594.19,51.650779,-104.15062,38000,399.8,289.4,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:09:54.190,c060ba
18613.73,51.662704,-104.204877,38000,399.8,289.4,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36300, 'ias': 251, 'tas': 462, 'mach': 0.792, 'wd': 272, 'ws': 65, 'track': 289.43, 'track_rate': 0.0, 'roll': 0.0, 'mag_heading': 278.79, 'true_heading': 286.95, 'baro_rate': 0, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:10:13.730,c060ba
18633.36,51.674698,-104.259883,38000,398.5,289.3,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:10:33.360,c060ba
18653.02,51.686717,-104.314957,38000,397.6,289.4,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:10:53.020,c060ba
18672.64,51.698502,-104.369078,38000,397.2,289.3,,36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:11:12.640,c060ba
18692.26,51.710412,-104.424133,38000,397.2,289.3,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36300, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 271, 'ws': 66, 'track': 289.26, 'track_rate': 0.0, 'roll': 0.18, 'mag_heading': 278.44, 'true_heading': 286.74, 'baro_rate': 0, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36300.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:11:32.260,c060ba
18712.22,51.722516,-104.47998,38000,399.1,289.2,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:11:52.220,c060ba
18732.06,51.734436,-104.535506,38000,400.1,289.1,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:12:12.060,c060ba
18752.04,51.746521,-104.5917,38000,400.1,289.1,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:12:32.040,c060ba
18771.76,51.758377,-104.646928,38000,401.0,289.1,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36325, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 271, 'ws': 62, 'track': 289.07, 'track_rate': 0.0, 'roll': 0.0, 'mag_heading': 278.26, 'true_heading': 286.74, 'baro_rate': 0, 'geom_rate': 32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:12:51.760,c060ba
18396.18,51.527974,-103.597946,38000,401.7,289.8,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:06:36.180,c060ba
17934.65,51.235253,-102.317352,38000,395.9,288.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:58:54.650,c060ba
18376.5,51.515488,-103.542654,38000,400.8,289.8,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36325, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 271, 'ws': 62, 'track': 289.84, 'track_rate': -0.03, 'roll': -0.18, 'mag_heading': 279.67, 'true_heading': 287.35, 'baro_rate': -64, 'geom_rate': -32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:06:16.500,c060ba
18336.77,51.490494,-103.432345,38000,400.2,290.0,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:05:36.770,c060ba
17973.73,51.257645,-102.425842,38000,396.9,288.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:59:33.730,c060ba
17993.41,51.268864,-102.480316,38000,397.5,288.5,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'ias': 250, 'tas': 460, 'mach': 0.792, 'wd': 269, 'ws': 65, 'track': 288.48, 'track_rate': 0.0, 'roll': 0.18, 'mag_heading': 278.61, 'true_heading': 285.5, 'baro_rate': 0, 'geom_rate': -32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:59:53.410,c060ba
18001.27,51.273845,-102.502213,38000,397.2,290.9,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:00:01.270,c060ba
18021.12,51.287109,-102.55626,38000,398.5,291.0,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:00:21.120,c060ba
18041.04,51.300147,-102.61055,38000,397.8,290.8,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:00:41.040,c060ba
18060.75,51.313019,-102.664935,38000,399.7,290.7,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 271, 'ws': 64, 'track': 290.66, 'track_rate': -0.03, 'roll': -0.18, 'mag_heading': 280.9, 'true_heading': 287.94, 'baro_rate': 0, 'geom_rate': -32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:01:00.750,c060ba
18080.36,51.32579,-102.718902,38000,400.6,290.6,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:01:20.360,c060ba
18100.01,51.338516,-102.773165,38000,401.6,290.6,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:01:40.010,c060ba
18119.51,51.351242,-102.827577,38000,403.4,290.5,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:01:59.510,c060ba
18139.35,51.36411,-102.88269,38000,403.4,290.5,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'ias': 250, 'tas': 462, 'mach': 0.792, 'wd': 271, 'ws': 62, 'track': 290.46, 'track_rate': 0.0, 'roll': 0.0, 'mag_heading': 280.72, 'true_heading': 287.92, 'baro_rate': 64, 'geom_rate': 32, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:02:19.350,c060ba
18159.21,51.376923,-102.937886,38000,403.1,290.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:02:39.210,c060ba
18178.88,51.389648,-102.992521,38000,403.1,290.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:02:58.880,c060ba
18198.32,51.402283,-103.047081,38000,402.2,290.4,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:03:18.320,c060ba
18218.27,51.414991,-103.102188,38000,401.8,290.2,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 275, 'ws': 60, 'track': 290.24, 'track_rate': 0.0, 'roll': 0.18, 'mag_heading': 280.9, 'true_heading': 288.25, 'baro_rate': 0, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:03:38.270,c060ba
18238.24,51.427793,-103.157806,38000,401.8,290.2,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:03:58.240,c060ba
18258.03,51.44046,-103.21299,38000,402.4,290.1,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:04:18.030,c060ba
18277.73,51.453118,-103.268204,38000,401.5,290.1,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:04:37.730,c060ba
18297.31,51.465454,-103.322333,38000,400.5,290.1,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36325, 'ias': 250, 'tas': 460, 'mach': 0.788, 'wd': 269, 'ws': 62, 'track': 290.15, 'track_rate': 0.03, 'roll': 0.0, 'mag_heading': 279.84, 'true_heading': 287.37, 'baro_rate': 0, 'geom_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_altitude_fms': 38000, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:04:57.310,c060ba
18317.21,51.478134,-103.377933,38000,400.5,290.1,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:05:17.210,c060ba
18356.74,51.502975,-103.487473,38000,400.2,290.0,,36325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 05:05:56.740,c060ba
17027.14,50.697063,-99.870758,38000,388.8,290.2,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:43:47.140,c060ba
17007.26,50.684875,-99.818363,38000,387.9,290.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:43:27.260,c060ba
16987.53,50.67247,-99.765435,38000,389.2,290.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:43:07.530,c060ba
15707.42,49.965408,-96.322993,38000,391.9,287.4,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:21:47.420,c060ba
15726.93,49.975922,-96.374891,38000,392.2,287.5,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36375, 'track': 287.51, 'baro_rate': 64, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:22:06.930,c060ba
15746.41,49.986536,-96.427522,38000,392.8,287.3,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:22:26.410,c060ba
15766.19,49.99715,-96.4803,38000,393.8,287.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:22:46.190,c060ba
15786.06,50.00795,-96.534044,38000,393.8,287.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:23:06.060,c060ba
15806.03,50.018646,-96.587532,38000,392.5,287.2,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'track': 287.19, 'baro_rate': -64, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:23:26.030,c060ba
15825.88,50.029358,-96.641091,38000,392.5,287.2,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:23:45.880,c060ba
15845.52,50.039886,-96.693926,38000,393.5,287.1,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:24:05.520,c060ba
15865.5,50.050598,-96.747991,38000,394.4,287.1,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:24:25.500,c060ba
15885.46,50.061206,-96.801576,38000,394.2,287.0,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'track': 286.96, 'baro_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:24:45.460,c060ba
15905.21,50.071793,-96.85518,38000,395.4,287.1,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:25:05.210,c060ba
15925.01,50.082341,-96.908767,38000,394.2,287.0,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:25:25.010,c060ba
15944.6,50.092768,-96.961843,38000,395.1,286.9,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:25:44.600,c060ba
15964.55,50.103382,-97.016181,38000,396.1,286.9,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36375, 'track': 286.88, 'baro_rate': -64, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:26:04.550,c060ba
15984.05,50.113678,-97.068835,38000,395.1,286.9,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:26:24.050,c060ba
16003.75,50.124144,-97.122555,38000,395.1,286.9,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:26:43.750,c060ba
16023.63,50.134552,-97.176313,38000,394.8,286.8,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:27:03.630,c060ba
16043.09,50.144852,-97.229365,38000,393.6,286.7,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'track': 286.69, 'baro_rate': -64, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:27:23.090,c060ba
16062.99,50.155241,-97.283045,38000,394.5,286.6,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:27:42.990,c060ba
15687.83,49.954788,-96.270591,38000,390.9,287.4,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:21:27.830,c060ba
16082.76,50.165588,-97.336771,38000,393.6,286.7,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:28:02.760,c060ba
15667.99,49.943985,-96.217467,38000,391.2,287.5,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:21:07.990,c060ba
15629.0,49.922573,-96.112852,38000,393.4,287.6,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:20:29.000,c060ba
15253.06,49.713973,-95.119258,38000,389.0,288.4,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'track': 288.43, 'baro_rate': -64, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:14:13.060,c060ba
15272.51,49.725052,-95.1707,38000,387.7,288.3,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:14:32.510,c060ba
15292.03,49.736038,-95.222069,38000,387.4,288.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:14:52.030,c060ba
15312.01,49.747258,-95.274477,38000,387.4,288.2,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:15:12.010,c060ba
15332.0,49.758477,-95.327107,38000,389.6,288.2,"{'type': 'adsb_icao', 'flight': 'POE409  ', 'alt_geom': 36350, 'track': 288.25, 'baro_rate': 0, 'squawk': '0517', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 38016, 'nav_modes': ['autopilot', 'vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:15:32.000,c060ba
15351.92,49.769577,-95.379253,38000,389.6,288.2,,36375.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:15:51.920,c060ba
15371.41,49.780609,-95.431077,38000,390.2,288.1,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:16:11.410,c060ba
15391.06,49.79155,-95.482973,38000,390.2,288.1,,36350.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 04:16:31.060,c060ba
